	CODIGOINTERNOMUNI	MUNI	SED_01	SED_05	SED_02	SED_04	SED_03	SED_06	SED_07	SED_08	SED_09	SED_10	SED_11	SED_12	SED_13	SED_14	SED_15	TIC_01	TIC_02	TIC_03_1	TIC_03_0	TIC_04_1	TIC_04_0	TIC_05_1	TIC_05_0	TIC_06_1	TIC_06_0	TIC_07_1	TIC_07_0	TIC_08_1	TIC_08_0	TIC_10_1	TIC_10_0	TIC_11_1	TIC_11_0	SED_16	SED_17	SED_18	SED_19	SED_20	SED_21	SED_23	SED_24
714	50450	Puerto Concordia	0.0	61.0	2099.0	0.0	0.0	0.0	2	2160	174.0	1114.0	666.0	145.0	61.0		1.0	0.1337638571443192	0.419537487728311	16.0	14.0	13.0	17.0	1.0	29.0	8.0	22.0	0.0	30	4.0	26.0	29.0	1.0	4.0	26.0	30	2.0	28.0	0.06666666666666667	2.0	0.06666666666666667	25.0	5
715	23574	Puerto Escondido	0.0	319.0	3976.0	0.0	303.0	1406.0	4	6004	449.0	2625.0	2029.0	582.0	319.0		1.0	0.14642822435718947	0.49689121161094263	44.0	7.0	9.0	42.0	2.0	49.0	0.0	51.0	3.0	48	4.0	47.0	41.0	10.0	9.0	42.0	51	5.0	46.0	0.09803921568627451	15.0	0.29411764705882354	34.0	16
716	50568	Puerto Gaitán	378.0	117.0	9070.0	297.0	2159.0	0.0	5	12021	1130.0	6472.0	3165.0	840.0	414.0		1.0	0.10332838723386606	0.35306873318063914	32.0	92.0	8.0	116.0	3.0	121.0	1.0	123.0	6.0	118	18.0	106.0	29.0	95.0	6.0	118.0	124	10.0	114.0	0.08064516129032258	23.0	0.18548387096774194	108.0	10
717	86571	Puerto Guzmán	0.0	184.0	3945.0	0.0	0.0	1540.0	3	5669	483.0	2929.0	1630.0	443.0	184.0		1.0	0.16586172611329475	0.37614307591395224	40.0	127.0	7.0	160.0	2.0	165.0	2.0	165.0	1.0	166	5.0	162.0	69.0	98.0	14.0	153.0	167	2.0	165.0	0.011976047904191617	16.0	0.09580838323353294	148.0	19
718	86573	Puerto Leguízamo	0.0	0.0	3585.0	57.0	204.0	2117.0	4	5963	535.0	3092.0	1835.0	444.0	57.0		1.0	0.2513173065388847	0.3966281098600179	59.0	37.0	14.0	82.0	2.0	94.0	0.0	96.0	2.0	94	11.0	85.0	62.0	34.0	17.0	79.0	96	7.0	89.0	0.07291666666666667	31.0	0.3229166666666667	77.0	19
719	23580	Puerto Libertador	0.0	141.0	6434.0	304.0	2438.0	1876.0	5	11193	865.0	5530.0	3464.0	889.0	445.0		1.0	0.12840964473500585	0.1629511647528431	56.0	15.0	6.0	65.0	3.0	68.0	0.0	71.0	0.0	71	14.0	57.0	44.0	27.0	15.0	56.0	71	6.0	65.0	0.08450704225352113			57.0	12
720	50577	Puerto Lleras	0.0	63.0	1573.0	0.0	0.0	190.0	3	1826	121.0	873.0	606.0	163.0	63.0		1.0	0.17525054411044488	0.422736971492776	22.0	3.0	8.0	17.0	3.0	22.0	3.0	22.0	1.0	24	7.0	18.0	19.0	6.0	8.0	17.0	25	3.0	22.0	0.12	1.0	0.04	20.0	4
721	50573	Puerto López	521.0	93.0	6384.0	142.0	1177.0	0.0	5	8317	695.0	3743.0	2796.0	848.0	235.0		1.0	0.15627662275797194	0.22976635822088054	44.0	0.0	13.0	31.0	7.0	37.0	6.0	38.0	10.0	34	16.0	28.0	35.0	9.0	6.0	38.0	44	10.0	34.0	0.22727272727272727	3.0	0.06818181818181818	26.0	15
722	5585	Puerto Nare	0.0	60.0	1713.0	113.0	522.0	99.0	5	2507	135.0	1078.0	860.0	261.0	173.0		1.0	0.4105652499437666	0.5676656208501261	18.0	1.0	7.0	12.0	1.0	18.0	1.0	18.0	2.0	17	5.0	14.0	18.0	1.0	7.0	12.0	19	2.0	17.0	0.10526315789473684			15.0	4
723	91540	Puerto Nariño	0.0	0.0	1916.0	60.0	0.0	0.0	2	1976	185.0	1035.0	535.0	161.0	60.0		1.0	0.05345095373074411	0.20694009622863468	13.0	2.0	7.0	8.0	0.0	15.0	0.0	15.0	0.0	15	0.0	15.0	12.0	3.0	0.0	15.0	15	2.0	13.0	0.13333333333333333	14.0	0.9333333333333333	13.0	2
724	68573	Puerto Parra	0.0	95.0	1603.0	27.0	0.0	0.0	3	1725	124.0	824.0	543.0	112.0	122.0	0.05507246376811594	0.9449275362318841	0.325917195754243	0.18000909889457486	18.0	0.0	1.0	17.0	0.0	18.0	0.0	18.0	0.0	18	2.0	16.0	15.0	3.0	3.0	15.0	18	1.0	17.0	0.05555555555555555			14.0	3
725	18592	Puerto Rico	0.0	139.0	7290.0	50.0	781.0	459.0	5	8719	700.0	4528.0	2590.0	712.0	189.0		1.0	0.3282373924386078	0.3105576151408293	147.0	56.0	57.0	146.0	0.0	203.0	32.0	171.0	4.0	199	14.0	189.0	175.0	28.0	29.0	174.0	203	11.0	192.0	0.054187192118226604			183.0	20
726	50590	Puerto Rico	0.0	139.0	7290.0	50.0	781.0	459.0	5	8719	700.0	4528.0	2590.0	712.0	189.0		1.0	0.3282373924386078	0.3105576151408293	147.0	56.0	57.0	146.0	0.0	203.0	32.0	171.0	4.0	199	14.0	189.0	175.0	28.0	29.0	174.0	203	11.0	192.0	0.054187192118226604			183.0	20
727	81591	Puerto Rondón	0.0	0.0	923.0	0.0	0.0	0.0	1	923	78.0	487.0	249.0	73.0	36.0		1.0	0.29334039120790484	0.5963471898136145	9.0	4.0	0.0	13.0	0.0	13.0	0.0	13.0	1.0	12	2.0	11.0	6.0	7.0	4.0	9.0	13	4.0	9.0	0.3076923076923077			12.0	1
728	25572	Puerto Salgar	0.0	263.0	1724.0	200.0	183.0	1412.0	5	3782	371.0	1491.0	1074.0	383.0	463.0		1.0	0.4707335949111991	0.3201479788361486	29.0	0.0	19.0	10.0	4.0	25.0	9.0	20.0	4.0	25	13.0	16.0	29.0	0.0	6.0	23.0	29	9.0	20.0	0.3103448275862069			21.0	5
729	91669	Puerto Santander	0.0	151.0	2485.0	39.0	0.0	15.0	4	2690	265.0	1278.0	769.0	188.0	190.0		1.0	0.16594092453116238	0.2833854000332153	12.0	6.0	6.0	12.0	1.0	17.0	1.0	17.0	1.0	17	3.0	15.0	10.0	8.0	3.0	15.0	18	3.0	15.0	0.16666666666666666	13.0	0.7222222222222222	15.0	2
730	54553	Puerto Santander	0.0	151.0	2485.0	39.0	0.0	15.0	4	2690	265.0	1278.0	769.0	188.0	190.0		1.0	0.16594092453116238	0.2833854000332153	12.0	6.0	6.0	12.0	1.0	17.0	1.0	17.0	1.0	17	3.0	15.0	10.0	8.0	3.0	15.0	18	3.0	15.0	0.16666666666666666	13.0	0.7222222222222222	15.0	2
731	19573	Puerto Tejada	76.0	797.0	8202.0	97.0	1332.0	258.0	6	10762	834.0	4351.0	3292.0	1256.0	1029.0		1.0	0.10141152988415951	0.38300144297470784	36.0	0.0	27.0	9.0	19.0	17.0	9.0	27.0	13.0	23	22.0	14.0	33.0	3.0	11.0	25.0	36	28.0	8.0	0.7777777777777778	9.0	0.25	12.0	10
732	5591	Puerto Triunfo	0.0	0.0	2226.0	402.0	525.0	924.0	4	4077	257.0	1916.0	1196.0	249.0	459.0		1.0	0.18073252553296557	0.14634015090556635	10.0	0.0	4.0	6.0	4.0	6.0	1.0	9.0	2.0	8	4.0	6.0	9.0	1.0	2.0	8.0	10	1.0	9.0	0.1			4.0	6
733	68575	Puerto Wilches	0.0	148.0	5704.0	166.0	1926.0	385.0	5	8329	652.0	3967.0	2703.0	693.0	314.0	0.011525993516628646	0.9884740064833714	0.1830726508014471	0.13219707277817813	50.0	0.0	15.0	35.0	2.0	48.0	7.0	43.0	1.0	49	17.0	33.0	44.0	6.0	2.0	48.0	50	8.0	42.0	0.16			41.0	8
734	25580	Pulí	0.0	53.0	446.0	0.0	0.0	64.0	3	563	48.0	232.0	166.0	64.0	53.0		1.0	0.36237043840965016	0.6490636105938566	18.0	0.0	7.0	11.0	1.0	17.0	3.0	15.0	3.0	15	7.0	11.0	18.0	0.0	5.0	13.0	18	3.0	15.0	0.16666666666666666			16.0	2
735	52585	Pupiales	0.0	66.0	3204.0	0.0	0.0	0.0	2	3270	195.0	1289.0	1210.0	510.0	66.0		1.0	0.36509526320267466	0.43658052644974804	32.0	0.0	21.0	11.0	2.0	30.0	9.0	23.0	6.0	26	11.0	21.0	32.0	0.0	10.0	22.0	32	6.0	26.0	0.1875	1.0	0.03125	25.0	5
736	19585	Puracé	0.0	232.0	2578.0	0.0	0.0	58.0	3	2868	235.0	1233.0	861.0	307.0	232.0		1.0	0.17927078259495044	0.3553287660868931	41.0	0.0	15.0	26.0	0.0	41.0	3.0	38.0	2.0	39	4.0	37.0	40.0	1.0	14.0	27.0	41	3.0	38.0	0.07317073170731707	24.0	0.5853658536585366	28.0	13
737	73585	Purificación	215.0	151.0	3472.0	82.0	764.0	50.0	6	4734	391.0	1878.0	1598.0	591.0	276.0		1.0	0.5756492463126586	0.6025379258756746	44.0	0.0	14.0	30.0	6.0	38.0	3.0	41.0	5.0	39	16.0	28.0	44.0	0.0	9.0	35.0	44	11.0	33.0	0.25	1.0	0.022727272727272728	33.0	5
738	23586	Purísima de la Concepción	0.0	0.0	2928.0	40.0	894.0	0.0	3	3862	362.0	1568.0	1359.0	533.0	40.0		1.0	0.1966594957535045	0.3574179086312421	27.0	0.0	16.0	11.0	3.0	24.0	2.0	25.0	1.0	26	4.0	23.0	26.0	1.0	4.0	23.0	27	4.0	23.0	0.14814814814814814	10.0	0.37037037037037035	20.0	5
739	17513	Pácora	0.0	176.0	613.0	0.0	0.0	1445.0	3	2234	129.0	824.0	766.0	339.0	176.0		1.0	0.5827840493095924	1.2029469152216858	35.0	1.0	14.0	22.0	2.0	34.0	1.0	35.0	1.0	35	8.0	28.0	34.0	2.0	3.0	33.0	36	4.0	32.0	0.1111111111111111			29.0	7
740	19517	Páez	0.0	241.0	7965.0	0.0	0.0	1638.0	3	9844	890.0	5127.0	2744.0	842.0	241.0		1.0	0.266954303766011	0.07581306746362591	103.0	14.0	29.0	88.0	1.0	116.0	23.0	94.0	0.0	117	8.0	109.0	110.0	7.0	15.0	102.0	117	2.0	115.0	0.017094017094017096	54.0	0.46153846153846156	96.0	21
741	15514	Páez	0.0	241.0	7965.0	0.0	0.0	1638.0	3	9844	890.0	5127.0	2744.0	842.0	241.0		1.0	0.266954303766011	0.07581306746362591	103.0	14.0	29.0	88.0	1.0	116.0	23.0	94.0	0.0	117	8.0	109.0	110.0	7.0	15.0	102.0	117	2.0	115.0	0.017094017094017096	54.0	0.46153846153846156	96.0	21
742	68533	Páramo	0.0	76.0	726.0	0.0	0.0	93.0	3	895	61.0	354.0	311.0	93.0	76.0	0.08491620111731843	0.9150837988826815	0.728366604552349	0.06625523986958547	11.0	1.0	0.0	12.0	1.0	11.0	0.0	12.0	0.0	12	11.0	1.0	12.0	0.0	0.0	12.0	12	1.0	11.0	0.08333333333333333			9.0	2
743	25592	Quebradanegra	0.0	36.0	224.0	0.0	0.0	544.0	3	804	53.0	286.0	327.0	102.0	36.0		1.0	0.36714109387748567	0.42127599200779253	12.0	0.0	2.0	10.0	1.0	11.0	1.0	11.0	1.0	11	6.0	6.0	12.0	0.0	0.0	12.0	12	2.0	10.0	0.16666666666666666			10.0	2
744	25594	Quetame	0.0	81.0	447.0	0.0	0.0	1005.0	3	1533	98.0	503.0	481.0	370.0	81.0		1.0	0.4001445853662637	0.7582722117203191	26.0	0.0	6.0	20.0	0.0	26.0	1.0	25.0	2.0	24	6.0	20.0	25.0	1.0	3.0	23.0	26	2.0	24.0	0.07692307692307693			24.0	2
745	27001	Quibdó	895.0	169.0	24011.0	1027.0	7181.0	4745.0	6	38028	3705.0	18487.0	10734.0	3276.0	1826.0	0.0020511202272010098	0.997948879772799	0.10234612022800042	0.15432519858757401	77.0	57.0	45.0	89.0	32.0	102.0	22.0	112.0	19.0	115	41.0	93.0	87.0	47.0	21.0	113.0	134	64.0	70.0	0.47761194029850745	39.0	0.291044776119403	95.0	26
746	63594	Quimbaya	0.0	124.0	2154.0	173.0	910.0	1851.0	5	5212	440.0	1978.0	1789.0	708.0	297.0		1.0	0.3912725582474746	0.9043906247988258	32.0	0.0	28.0	4.0	10.0	22.0	2.0	30.0	6.0	26	14.0	18.0	32.0	0.0	6.0	26.0	32	11.0	21.0	0.34375			24.0	7
747	66594	Quinchía	0.0	116.0	4543.0	491.0	0.0	788.0	4	5938	389.0	2241.0	1977.0	724.0	607.0		1.0	0.2959389529023346	0.5354427231615657	82.0	2.0	28.0	56.0	3.0	81.0	14.0	70.0	2.0	82	15.0	69.0	70.0	14.0	8.0	76.0	84	6.0	78.0	0.07142857142857142	1.0	0.011904761904761904	75.0	9
748	25596	Quipile	0.0	101.0	1187.0	0.0	0.0	36.0	3	1324	85.0	533.0	454.0	151.0	101.0		1.0	0.28866939756743204	0.41096585224779725	26.0	2.0	20.0	8.0	0.0	28.0	1.0	27.0	3.0	25	9.0	19.0	27.0	1.0	8.0	20.0	28	3.0	25.0	0.10714285714285714			24.0	4
749	15580	Quípama	0.0	38.0	961.0	0.0	0.0	0.0	2	999	60.0	380.0	380.0	141.0	38.0		1.0	0.7897736236866938	0.5513817563653882	19.0	7.0	2.0	24.0	0.0	26.0	0.0	26.0	0.0	26	4.0	22.0	25.0	1.0	1.0	25.0	26	2.0	24.0	0.07692307692307693			23.0	3
750	54599	Ragonvalia	0.0	117.0	542.0	0.0	0.0	501.0	3	1160	79.0	488.0	396.0	80.0	117.0		1.0	0.3114660677056089	0.7065640463720593	12.0	0.0	4.0	8.0	1.0	11.0	0.0	12.0	1.0	11	4.0	8.0	11.0	1.0	1.0	11.0	12	3.0	9.0	0.25			9.0	3
751	15599	Ramiriquí	191.0	0.0	1989.0	0.0	0.0	54.0	3	2234	207.0	892.0	803.0	332.0	0.0		1.0	0.34027841432634387	0.2599528370699827	20.0	0.0	3.0	17.0	2.0	18.0	2.0	18.0	3.0	17	12.0	8.0	20.0	0.0	9.0	11.0	20	6.0	14.0	0.3			14.0	3
752	85279	Recetor	0.0	25.0	40.0	0.0	0.0	137.0	3	202	13.0	76.0	67.0	21.0	25.0		1.0	0.7508711198742869	1.625	9.0	0.0	1.0	8.0	0.0	9.0	0.0	9.0	0.0	9	2.0	7.0	9.0	0.0	0.0	9.0	9	1.0	8.0	0.1111111111111111			8.0	1
753	13580	Regidor	0.0	102.0	1345.0	0.0	0.0	0.0	2	1447	166.0	678.0	414.0	87.0	102.0		1.0	0.04183469079363081		7.0	4.0	3.0	8.0	0.0	11.0	2.0	9.0	3.0	8	5.0	6.0	4.0	7.0	3.0	8.0	11	2.0	9.0	0.18181818181818182			8.0	3
754	5604	Remedios	0.0	234.0	3239.0	97.0	2138.0	1904.0	5	7612	517.0	3674.0	2479.0	611.0	331.0		1.0	0.17826841762177115	0.3717064723367474	49.0	16.0	15.0	50.0	7.0	58.0	3.0	62.0	3.0	62	7.0	58.0	39.0	26.0	3.0	62.0	65	4.0	61.0	0.06153846153846154			60.0	5
755	47605	Remolino	0.0	0.0	1463.0	136.0	98.0	166.0	4	1863	272.0	781.0	508.0	166.0	136.0		1.0	0.07991940026145798	0.2688729703682178	12.0	1.0	0.0	13.0	0.0	13.0	0.0	13.0	0.0	13	7.0	6.0	12.0	1.0	1.0	12.0	13	5.0	8.0	0.38461538461538464			11.0	2
756	8606	Repelón	0.0	29.0	2255.0	132.0	2020.0	1505.0	5	5941	469.0	2722.0	1945.0	644.0	161.0		1.0	0.11448025913290864	0.1993626165794199	13.0	0.0	4.0	9.0	0.0	13.0	1.0	12.0	3.0	10	11.0	2.0	12.0	1.0	3.0	10.0	13	6.0	7.0	0.46153846153846156	1.0	0.07692307692307693	6.0	7
757	76606	Restrepo	563.0	153.0	6276.0	210.0	354.0	285.0	6	7841	645.0	3162.0	2710.0	961.0	363.0		1.0	0.24698102472107097	0.716550414964936	54.0	2.0	5.0	51.0	11.0	45.0	1.0	55.0	3.0	53	20.0	36.0	54.0	2.0	18.0	38.0	56	14.0	42.0	0.25	1.0	0.017857142857142856	42.0	8
